,Orthomyxoviridae,Flaviviridae,Herpesviridae,Papillomaviridae,Retroviridae,Paramyxoviridae,Arenaviridae,Polyomaviridae,Coronaviridae,Poxviridae,Parvoviridae
P50539,0,0,0,0,0,0,0,0,0,0,0
P78369,0,0,0,0,1,0,0,0,0,0,0
Q08623,0,0,0,0,0,0,0,0,0,0,0
Q6ZUX7,0,0,0,0,0,0,0,0,0,0,0
Q86W74,0,0,0,0,0,0,0,0,0,0,0
Q8IWT1,0,0,0,0,0,0,0,0,0,0,0
Q96AT9,0,0,0,0,0,0,0,0,0,0,0
Q9UNT1,0,0,0,0,0,0,0,0,0,0,0
Q5W5W9,0,0,0,0,0,0,0,0,0,0,0
Q8IV03,0,0,0,0,0,0,0,0,0,0,0
Q6P9G0,0,0,0,0,0,0,0,0,0,0,0
Q9H0W7,0,0,0,0,0,0,0,0,0,0,0
A8MWP4,0,0,0,0,0,0,0,0,0,0,0
Q9UIJ7,0,0,0,1,0,0,0,0,0,0,0
Q9HAC8,1,0,0,0,0,0,0,0,0,0,0
O43809,1,0,1,1,0,1,1,0,0,0,1
O95619,0,0,0,0,1,0,0,0,0,0,0
P00403,1,1,1,1,0,1,0,0,0,0,0
P22061,1,0,1,1,0,1,1,0,0,0,0
P80723,1,1,0,0,0,0,0,0,0,0,0
Q9UHE5,0,0,0,0,0,0,0,0,0,0,0
P01236,0,0,0,0,0,0,0,0,0,0,0
Q13907,0,0,0,0,0,0,0,0,0,0,0
Q96E35,0,0,0,0,0,0,0,0,0,0,0
Q9NXI6,0,0,0,0,0,0,0,0,0,0,0
Q96S90,0,0,0,0,0,0,0,0,0,0,0
Q96S96,0,0,0,0,0,0,0,0,0,0,0
Q6NT89,0,0,0,0,0,0,0,0,0,0,0
Q8WZ82,0,0,0,0,0,0,0,0,0,0,0
Q9BR10,0,0,0,0,0,0,0,0,0,0,0
Q9H3H9,0,0,0,0,0,0,0,0,0,0,0
Q9H8U3,0,0,0,0,0,0,0,0,0,0,0
O75391,0,0,0,0,0,0,0,0,0,0,0
Q5JUR7,0,0,0,0,0,0,0,0,0,0,0
Q8N661,1,0,0,0,0,0,0,0,0,0,0
O14530,1,1,0,0,0,0,0,0,0,0,0
P00846,1,1,1,1,0,0,0,0,0,0,0
P16401,1,1,0,0,0,0,1,0,0,0,0
P36543,0,0,0,1,0,0,0,0,0,0,0
Q15005,0,1,1,1,1,0,0,0,0,0,0
Q96LL9,0,0,0,1,0,0,0,0,0,0,0
Q9Y2Q3,0,0,0,1,0,0,0,0,0,0,0
Q8N6S5,0,0,0,1,0,0,0,0,1,0,0
Q9NRH1,0,0,0,0,0,0,1,0,0,0,0
O75360,0,0,0,0,0,0,0,0,0,0,0
P05814,0,0,0,0,0,0,0,0,0,0,0
P11912,0,0,0,0,0,0,0,0,0,0,0
Q7Z6K5,0,0,0,0,0,0,0,0,0,0,0
Q9BZD6,0,0,0,0,0,0,0,0,0,0,0
Q9Y2Y6,0,0,0,0,0,0,0,0,0,0,0
Q9BSN7,0,0,0,0,0,0,0,0,0,0,0
Q7RTV5,0,0,0,0,0,0,0,0,0,0,0
Q8NCR9,0,0,0,0,0,0,0,0,0,0,0
F2Z333,0,0,0,0,0,0,0,0,0,0,0
O75934,1,0,0,1,0,0,0,0,0,0,0
P78330,0,0,0,1,0,0,0,0,0,0,0
Q9NRG1,0,0,0,1,0,0,0,0,0,0,0
Q9Y3A3,0,0,0,1,0,0,0,0,0,0,0
O14543,0,0,0,0,0,0,0,0,0,0,0
Q12918,0,0,0,0,0,0,0,0,0,0,0
Q9BYE0,0,0,0,0,0,0,0,0,0,0,0
Q9UBD9,0,0,0,0,0,0,0,0,0,0,0
Q9Y2Y8,0,0,0,0,0,0,0,0,0,0,0
A2RU48,0,0,0,0,0,0,0,0,0,0,0
Q9P016,0,0,0,0,0,0,0,0,0,0,0
Q6GV28,0,0,0,0,0,0,0,0,0,0,0
Q6P587,0,0,1,0,0,0,0,0,0,0,0
Q9H444,0,1,0,0,0,0,0,0,0,0,0
P30041,1,1,0,1,0,0,0,0,0,0,0
P55327,0,0,0,1,0,0,0,0,0,1,0
Q9NQZ6,0,0,1,0,0,0,0,0,0,0,0
Q9Y3B3,0,1,0,0,0,0,0,0,0,1,0
O15537,0,0,0,0,0,0,0,0,0,0,0
P02741,0,0,0,0,0,0,0,0,0,0,0
Q00688,0,0,0,0,0,0,0,0,0,0,0
Q8TBE3,0,0,0,0,0,0,0,0,0,0,0
Q8TCV5,0,0,0,0,0,0,0,0,0,0,0
Q96HZ4,0,0,0,0,0,0,0,0,0,0,0
Q99727,0,0,0,0,0,0,0,0,0,0,0
Q9BVK8,0,0,0,0,0,0,0,0,0,0,0
Q9HBM1,0,0,0,0,0,0,0,0,0,0,0
Q9HD15,0,0,0,0,0,0,0,0,0,0,0
Q9UM22,0,0,0,0,0,0,0,0,0,0,0
Q9Y235,0,0,0,0,0,0,0,0,0,0,0
Q6UWD8,0,0,0,0,0,0,0,0,0,0,0
Q9GZQ3,0,0,0,0,0,0,0,0,0,0,0
Q5VXU3,0,0,0,0,0,0,0,0,0,0,0
Q8IUK8,0,0,0,0,0,0,0,0,0,0,0
Q8N5X7,0,0,0,0,0,0,0,0,0,0,0
Q96MW1,0,0,0,0,0,0,0,0,0,0,0
Q52LC2,0,0,0,0,0,0,0,0,0,0,0
O00233,1,0,0,0,1,0,0,0,0,0,0
O15173,1,1,1,1,0,1,0,1,0,0,0
P16410,0,0,0,0,1,0,0,0,0,0,0
Q8WUJ0,0,0,0,1,0,0,0,0,0,0,0
Q96CT7,1,1,0,1,0,1,0,0,0,0,0
Q96DZ9,1,0,0,0,0,0,0,0,0,0,0
Q99720,0,1,0,0,0,0,0,0,1,0,0
Q9UBS3,0,0,0,1,0,0,0,0,0,0,0
O15318,0,0,0,0,0,0,0,0,0,0,0
P0CG37,0,0,0,0,0,0,0,0,0,0,0
Q9BRT9,0,0,0,0,0,0,0,0,0,0,0
Q9BTL4,0,0,0,0,0,0,0,0,0,0,0
Q9GZX9,0,0,0,0,0,0,0,0,0,0,0
A6NFC5,0,0,0,0,0,0,0,0,0,0,0
Q5T681,0,0,0,0,0,0,0,0,0,0,0
Q9BYJ0,0,0,0,0,0,0,0,0,0,0,0
A8MWL6,0,0,0,0,0,0,0,0,0,0,0
H3BPM6,0,0,0,0,0,0,0,0,0,0,0
Q6ZUL3,0,0,0,0,0,0,0,0,0,0,0
P13985,0,0,0,0,0,0,0,0,0,0,0
Q6ZRP5,0,0,0,0,0,0,0,0,0,0,0
O15217,0,0,1,0,0,0,0,0,0,0,0
O43633,0,0,0,0,0,0,0,0,1,0,0
Q16763,0,1,0,0,0,1,0,0,0,0,0
Q8TAE8,1,1,0,1,1,0,0,0,0,0,0
Q96E40,0,1,0,0,0,0,0,0,0,0,0
Q9H5V9,0,1,1,0,0,0,0,0,0,0,0
Q9Y680,0,1,0,0,0,0,0,0,1,0,0
A9UHW6,0,0,0,0,0,0,0,0,0,0,0
O95848,0,0,0,0,0,0,0,0,0,0,0
P04179,0,0,0,0,0,0,0,0,0,0,0
Q14406,0,0,0,0,0,0,0,0,0,0,0
Q8TBB0,0,0,0,0,0,0,0,0,0,0,0
Q969K7,0,0,0,0,0,0,0,0,0,0,0
Q96CS7,0,0,0,0,0,0,0,0,0,0,0
Q9BS40,0,0,0,0,0,0,0,0,0,0,0
Q9BUX1,0,0,0,0,0,0,0,0,0,0,0
Q9HBJ8,0,0,0,0,0,0,0,0,0,0,0
Q9Y3E7,0,0,0,0,0,0,0,0,0,0,0
Q1W209,0,0,0,0,0,0,0,0,0,0,0
A0A1B0GUS0,0,0,0,0,0,0,0,0,0,0,0
Q9BT67,0,0,1,0,0,0,0,0,0,0,0
P49763,0,0,1,0,0,0,0,0,0,0,0
P58753,0,0,0,0,0,0,0,0,0,1,0
Q9BRV3,0,0,0,1,0,0,0,0,0,0,0
Q9UK41,1,0,0,0,1,1,0,0,0,0,0
Q9HCN8,1,0,1,0,1,1,0,0,0,0,0
A6NI61,0,0,0,0,0,0,0,0,0,0,0
P86479,0,0,0,0,0,0,0,0,0,0,0
Q5JR98,0,0,0,0,0,0,0,0,0,0,0
Q8TA86,0,0,0,0,0,0,0,0,0,0,0
Q8WWG9,0,0,0,0,0,0,0,0,0,0,0
Q9BT30,0,0,0,0,0,0,0,0,0,0,0
Q9NP50,0,0,0,0,0,0,0,0,0,0,0
Q6UXV1,0,0,0,0,0,0,0,0,0,0,0
Q86VG3,0,0,0,0,0,0,0,0,0,0,0
A8MQB3,0,0,0,0,0,0,0,0,0,0,0
P0DP42,0,0,0,0,0,0,0,0,0,0,0
Q6UYE1,0,0,0,0,0,0,0,0,0,0,0
Q8N8Z3,0,0,0,0,0,0,0,0,0,0,0
Q6ZRG5,0,0,0,0,0,0,0,0,0,0,0
O75446,0,0,1,0,0,0,0,0,0,0,0
P10747,0,0,0,0,1,0,0,0,0,0,0
P51809,1,1,1,0,0,0,0,0,0,0,0
Q9BY27,0,0,0,0,1,0,0,0,0,0,0
O75629,0,0,0,0,0,0,0,0,0,0,0
Q5T4W7,0,0,0,0,0,0,0,0,0,0,0
Q8IXH6,0,0,0,0,0,0,0,0,0,0,0
Q9H0Y0,0,0,0,0,0,0,0,0,0,0,0
Q86WI0,0,0,0,0,0,0,0,0,0,0,0
Q8NHR7,0,0,0,0,0,0,0,0,0,0,0
Q8NB37,0,0,0,0,0,0,0,0,0,0,0
Q9HC57,0,0,0,0,0,0,0,0,0,0,0
A0A1B0GVH4,0,0,0,0,0,0,0,0,0,0,0
A6NCQ9,0,0,0,0,0,0,0,0,0,0,0
P59095,0,0,0,0,0,0,0,0,0,0,0
Q32NC0,0,0,0,0,0,0,0,0,0,0,0
Q6ZS02,0,0,0,0,0,0,0,0,0,0,0
Q9UHD4,0,1,0,0,0,0,0,0,0,0,0
Q8TAF8,0,0,0,0,0,0,0,0,0,0,0
P29459,0,0,0,0,1,0,0,0,0,0,0
P49755,1,1,1,1,1,1,0,1,0,0,0
Q7Z7N9,0,1,0,1,0,0,0,0,0,0,0
Q86UA6,0,0,0,0,1,0,0,0,0,0,0
Q9UKK9,0,1,0,1,0,0,0,0,0,1,0
Q9Y296,1,0,0,0,0,0,0,0,0,0,0
O94811,0,0,0,0,0,0,0,0,0,0,0
Q07326,0,0,0,0,0,0,0,0,0,0,0
Q6QHK4,0,0,0,0,0,0,0,0,0,0,0
Q9NZZ3,0,0,0,0,0,0,0,0,0,0,0
Q9ULY5,0,0,0,0,0,0,0,0,0,0,0
Q9Y255,0,0,0,0,0,0,0,0,0,0,0
Q9H213,0,0,0,0,0,0,0,0,0,0,0
A6NEH6,0,0,0,0,0,0,0,0,0,0,0
Q6MZM9,0,0,0,0,0,0,0,0,0,0,0
Q96AQ2,0,0,0,0,0,0,0,0,0,0,0
Q96FF7,0,0,0,0,0,0,0,0,0,0,0
Q9NYP8,0,0,0,0,0,0,0,0,0,0,0
P10301,1,0,1,0,0,0,0,0,0,0,0
P82930,1,1,0,0,0,0,0,0,0,0,0
Q12962,0,0,0,0,1,0,0,0,0,0,0
Q9BSB4,1,0,0,0,0,0,0,0,0,0,0
Q9BT43,0,0,0,1,0,0,0,0,0,0,0
Q9UBQ5,1,1,1,1,1,0,0,0,0,0,0
Q07699,0,0,0,0,0,0,0,0,0,0,0
Q6PIF2,0,0,0,0,0,0,0,0,0,0,0
Q9BTP6,0,0,0,0,0,0,0,0,0,0,0
Q9NZH6,0,0,0,0,0,0,0,0,0,0,0
O14668,0,0,0,0,0,0,0,0,0,0,0
Q7L0L9,0,0,0,0,0,0,0,0,0,0,0
Q6ZS46,0,0,0,0,0,0,0,0,0,0,0
Q9HAV7,1,0,1,0,0,0,0,0,1,0,0
P06730,1,0,0,0,0,0,1,0,0,0,0
P28676,0,0,1,0,0,0,0,0,0,0,0
P62906,1,0,1,1,0,0,1,0,0,0,1
Q96AJ9,0,0,0,0,1,0,0,0,0,0,0
Q9NY12,1,0,0,0,0,0,0,0,0,0,0
P61296,0,0,0,0,0,0,0,0,0,0,0
Q587J8,0,0,0,0,0,0,0,0,0,0,0
Q5BVD1,0,0,0,0,0,0,0,0,0,0,0
Q8WTR2,0,0,0,0,0,0,0,0,0,0,0
Q99807,0,0,0,0,0,0,0,0,0,0,0
Q9NYX4,0,0,0,0,0,0,0,0,0,0,0
Q9P2W1,0,0,0,0,0,0,0,0,0,0,0
Q8TBF4,0,0,0,0,0,0,0,0,0,0,0
Q8WUZ0,0,0,0,0,0,0,0,0,0,0,0
Q9NUP1,0,0,0,0,0,0,0,0,0,0,0
P0C7T8,0,0,0,0,0,0,0,0,0,0,0
P0DJR0,0,0,0,0,0,0,0,0,0,0,0
Q7Z2V1,0,0,0,0,0,0,0,0,0,0,0
Q9BZE7,0,0,0,0,0,0,0,0,0,0,0
Q8WZ69,0,0,0,0,0,0,0,0,0,0,0
P26718,0,0,0,0,0,0,0,0,0,1,0
P62826,1,1,1,1,1,0,0,1,0,0,1
Q96HE8,0,0,0,0,0,0,0,1,0,0,0
Q96A35,1,1,1,0,0,0,0,0,0,0,0
Q9NXF7,1,1,0,0,1,0,0,0,0,0,0
O43708,0,0,0,0,0,0,0,0,0,0,0
O95750,0,0,0,0,0,0,0,0,0,0,0
Q70YC4,0,0,0,0,0,0,0,0,0,0,0
Q8IV31,0,0,0,0,0,0,0,0,0,0,0
Q96F25,0,0,0,0,0,0,0,0,0,0,0
Q9BRX5,0,0,0,0,0,0,0,0,0,0,0
Q5GAN6,0,0,0,0,0,0,0,0,0,0,0
Q6ZTI6,0,0,0,0,0,0,0,0,0,0,0
P0C854,0,0,0,0,0,0,0,0,0,0,0
Q6P1X6,0,0,0,0,0,0,0,0,0,0,0
Q8NI28,0,0,0,0,0,0,0,0,0,0,0
O75396,1,1,1,1,1,1,0,0,0,0,0
P50914,1,1,1,0,0,1,1,0,0,0,1
P67870,0,1,1,0,1,0,0,1,1,0,0
Q8N983,1,1,0,0,0,0,1,1,0,0,0
Q587I9,0,1,0,0,0,0,0,0,0,0,0
O60487,0,0,0,0,0,0,0,0,0,0,0
O60939,0,0,0,0,0,0,0,0,0,0,0
Q8TDR4,0,0,0,0,0,0,0,0,0,0,0
Q8WWZ3,0,0,0,0,0,0,0,0,0,0,0
Q99766,0,0,0,0,0,0,0,0,0,0,0
Q9BTP7,0,0,0,0,0,0,0,0,0,0,0
I0J062,0,0,0,0,0,0,0,0,0,0,0
Q8NEA5,0,0,0,0,0,0,0,0,0,0,0
Q0VDI3,0,0,0,0,0,0,0,0,0,0,0
Q5T7N8,0,0,0,0,0,0,0,0,0,0,0
Q6ZRM9,0,0,0,0,0,0,0,0,0,0,0
Q6ZWC4,0,0,0,0,0,0,0,0,0,0,0
O43731,0,0,0,1,0,0,0,1,0,0,0
P27635,1,1,1,1,0,0,1,0,0,0,1
P30044,1,0,0,0,0,0,0,0,0,0,0
Q92882,0,0,1,0,0,0,0,0,0,0,0
Q96BS2,1,0,0,0,0,0,0,0,0,0,0
Q9BX73,0,1,0,0,0,0,0,0,0,0,0
Q7RTU1,0,0,0,0,0,0,0,0,0,0,0
Q86SE8,0,0,0,0,0,0,0,0,0,0,0
Q8N565,0,0,0,0,0,0,0,0,0,0,0
Q96HJ5,0,0,0,0,0,0,0,0,0,0,0
Q9NQM4,0,0,0,0,0,0,0,0,0,0,0
Q9UKL6,0,0,0,0,0,0,0,0,0,0,0
Q9Y4Z2,0,0,0,0,0,0,0,0,0,0,0
Q9Y5N5,0,0,0,0,0,0,0,0,0,0,0
Q8WVE0,0,0,0,0,0,0,0,0,0,0,0
Q96KS9,0,0,0,0,0,0,0,0,0,0,0
A6NNP5,0,0,0,0,0,0,0,0,0,0,0
Q86Y79,0,0,0,0,0,0,0,0,0,0,0
Q8N5W9,0,0,0,0,0,0,0,0,0,0,0
H7C241,0,0,0,0,0,0,0,0,0,0,0
P0C7M8,0,0,0,0,0,0,0,0,0,0,0
O00559,0,1,0,0,0,0,0,0,0,0,0
O14735,1,1,1,1,0,1,0,0,0,0,0
O75251,1,0,0,0,0,1,0,0,0,0,0
P15814,0,1,1,0,1,0,0,0,0,0,0
P40337,0,0,1,0,1,0,0,0,0,0,0
P48047,1,1,1,1,1,1,1,0,0,0,0
Q92522,1,1,1,0,0,0,1,0,0,0,0
Q969F1,0,0,0,0,0,1,0,0,0,0,0
Q9NVV9,0,1,1,0,0,0,0,0,0,0,0
Q9UGY1,0,0,0,0,1,0,0,0,0,0,0
Q8NDB6,1,0,0,0,0,0,0,0,0,0,0
O76080,0,0,0,0,0,0,0,0,0,0,0
Q9BQB4,0,0,0,0,0,0,0,0,0,0,0
Q9UQN3,0,0,0,0,0,0,0,0,0,0,0
Q8N128,0,0,0,0,0,0,0,0,0,0,0
Q96B77,0,0,0,0,0,0,0,0,0,0,0
Q9BSH3,0,0,0,0,0,0,0,0,0,0,0
Q9Y581,0,0,0,0,0,0,0,0,0,0,0
A0A3B3IT52,0,0,0,0,0,0,0,0,0,0,0
O14653,0,1,0,0,0,0,0,0,0,0,0
P05231,0,0,0,0,1,0,0,0,0,0,0
P05408,0,0,1,0,0,0,0,0,0,0,0
P56597,0,0,0,0,0,0,0,0,0,0,1
Q9BUL8,1,0,1,1,0,0,0,0,0,0,0
Q9BW66,0,1,0,0,0,0,0,0,0,0,0
Q9H944,0,0,0,0,0,1,0,0,0,0,0
Q96GC5,1,1,0,1,0,0,0,0,0,0,0
Q2TAM9,0,0,0,0,0,0,0,0,0,0,1
P05305,0,0,0,0,0,0,0,0,0,0,0
P23919,0,0,0,0,0,0,0,0,0,0,0
Q16667,0,0,0,0,0,0,0,0,0,0,0
Q96LD8,0,0,0,0,0,0,0,0,0,0,0
Q9NTK1,0,0,0,0,0,0,0,0,0,0,0
Q9UMX3,0,0,0,0,0,0,0,0,0,0,0
Q86SG7,0,0,0,0,0,0,0,0,0,0,0
Q96CM4,0,0,0,0,0,0,0,0,0,0,0
Q9Y6I8,0,0,0,0,0,0,0,0,0,0,0
Q9HBJ0,0,0,0,0,0,0,0,0,0,0,0
A0A1B0GUA9,0,0,0,0,0,0,0,0,0,0,0
O00161,0,0,1,0,0,0,0,0,0,0,0
O15524,0,0,0,0,1,0,0,0,0,0,0
O95816,1,0,1,1,0,1,0,1,0,0,0
P26373,1,1,1,1,0,1,1,0,0,0,1
Q15544,0,1,0,1,1,0,0,0,0,0,0
Q16611,0,0,1,1,0,0,0,0,0,1,0
Q969X0,0,1,0,0,0,0,0,0,0,0,0
Q96HR9,0,1,0,0,0,0,0,0,1,0,0
Q9BQ15,0,0,0,1,0,0,0,0,0,0,0
Q9UI95,0,0,0,0,1,0,0,0,0,0,0
Q0IIN9,0,1,0,0,0,0,0,0,0,0,0
P39905,0,0,0,0,0,0,0,0,0,0,0
Q9BRJ7,0,0,0,0,0,0,0,0,0,0,0
Q13103,0,0,0,0,0,0,0,0,0,0,0
Q8TAL6,0,0,0,0,0,0,0,0,0,0,0
Q8TDM0,0,0,0,0,0,0,0,0,0,0,0
Q9GZP4,0,0,0,0,0,0,0,0,0,0,0
Q9HAE3,0,0,0,0,0,0,0,0,0,0,0
Q6ZTC4,0,0,0,0,0,0,0,0,0,0,0
Q8N1I8,0,0,0,0,0,0,0,0,0,0,0
Q6PEX3,0,0,0,0,1,0,0,0,0,0,0
O14613,0,0,0,1,0,0,0,0,0,0,0
O00217,1,1,0,1,1,0,0,0,0,0,0
P09211,0,1,0,0,0,0,0,0,0,0,0
P10966,0,0,0,0,1,0,0,0,0,0,0
P19388,1,0,0,1,1,0,0,0,0,0,1
P19429,1,0,0,0,0,0,0,0,0,0,0
P82979,0,0,0,0,0,0,0,0,0,1,0
Q9NQ31,0,0,0,1,0,0,0,0,0,0,0
O75638,0,0,0,0,0,0,0,0,0,0,0
Q16595,0,0,0,0,0,0,0,0,0,0,0
Q494R4,0,0,0,0,0,0,0,0,0,0,0
Q86W47,0,0,0,0,0,0,0,0,0,0,0
Q8N1N2,0,0,0,0,0,0,0,0,0,0,0
Q12999,0,0,0,0,0,0,0,0,0,0,0
Q4VC05,0,0,0,0,0,0,0,0,0,0,0
Q8N0U2,0,0,0,0,0,0,0,0,0,0,0
Q9NZD2,0,0,0,0,0,1,0,0,0,0,0
O14925,1,1,0,0,0,1,0,0,0,0,0
Q8TEA8,0,0,0,1,0,0,0,0,0,0,0
Q8TED1,1,1,1,1,0,0,0,0,0,0,0
Q99627,1,0,0,0,1,0,0,0,0,0,0
O75496,0,0,0,0,0,0,0,0,0,0,0
O95843,0,0,0,0,0,0,0,0,0,0,0
Q6UX39,0,0,0,0,0,0,0,0,0,0,0
Q96DZ7,0,0,0,0,0,0,0,0,0,0,0
Q9NRN9,0,0,0,0,0,0,0,0,0,0,0
Q9NSA1,0,0,0,0,0,0,0,0,0,0,0
Q9NXJ5,0,0,0,0,0,0,0,0,0,0,0
O15255,0,0,0,0,0,0,0,0,0,0,0
A6NCJ1,0,0,0,0,0,0,0,0,0,0,0
Q8NDY8,0,0,0,0,0,0,0,0,0,0,0
P0DPF6,0,0,0,0,0,0,0,0,0,0,0
P52943,0,0,1,0,0,0,0,0,0,0,0
Q9Y3B6,0,0,0,1,0,0,0,0,0,0,0
P14649,1,0,0,0,0,0,0,0,0,0,1
P62241,1,1,1,1,0,0,1,0,0,0,1
Q13158,0,1,1,1,0,0,0,0,0,1,0
Q86WR0,1,0,1,0,0,0,0,0,0,0,0
Q96DA0,0,0,0,0,0,0,0,0,0,1,0
Q8WUY1,1,1,0,1,0,0,0,0,0,0,0
O60936,0,0,0,0,0,0,0,0,0,0,0
P10767,0,0,0,0,0,0,0,0,0,0,0
Q8N131,0,0,0,0,0,0,0,0,0,0,0
Q8N511,0,0,0,0,0,0,0,0,0,0,0
Q8NHZ7,0,0,0,0,0,0,0,0,0,0,0
Q96FT9,0,0,0,0,0,0,0,0,0,0,0
Q9BUE0,0,0,0,0,0,0,0,0,0,0,0
Q9H0R3,0,0,0,0,0,0,0,0,0,0,0
Q9H305,0,0,0,0,0,0,0,0,0,0,0
Q96MN5,0,0,0,0,0,0,0,0,0,0,0
Q71RG6,0,0,0,0,0,0,0,0,0,0,0
Q8IVU9,0,0,0,0,0,0,0,0,0,0,0
Q6ZRN7,0,0,0,0,0,0,0,0,0,0,0
Q9BRV8,1,0,0,0,0,0,0,0,0,0,0
Q4KMZ8,0,0,0,0,0,0,0,1,0,0,0
P07766,0,0,0,0,1,0,0,0,0,0,0
P22492,1,1,0,1,1,1,0,1,0,1,0
P49765,0,0,0,1,0,0,0,0,0,0,0
P09919,0,0,0,0,0,0,0,0,0,0,0
P16455,0,0,0,0,0,0,0,0,0,0,0
P25208,0,0,0,0,0,0,0,0,0,0,0
Q16613,0,0,0,0,0,0,0,0,0,0,0
Q969T4,0,0,0,0,0,0,0,0,0,0,0
Q96NL8,0,0,0,0,0,0,0,0,0,0,0
Q9BX74,0,0,0,0,0,0,0,0,0,0,0
Q9P0W0,0,0,0,0,0,0,0,0,0,0,0
Q8TAG6,0,0,0,0,0,0,0,0,0,0,0
Q3LI81,0,0,0,0,0,0,0,0,0,0,0
Q6UQ28,0,0,0,0,0,0,0,0,0,0,0
Q9BTE0,0,0,0,0,0,0,0,0,0,0,0
Q8WW59,0,0,0,0,0,0,0,0,0,0,0
P20290,1,0,1,0,1,0,0,0,0,0,0
Q14197,1,1,0,0,0,0,0,0,0,0,0
Q9NQ50,1,0,0,0,0,0,0,0,0,0,0
Q9NWU5,1,1,0,0,0,0,0,0,0,0,0
Q567V2,0,0,0,1,0,0,0,0,0,0,0
Q8WUY8,0,1,0,1,0,0,0,0,1,0,0
P13224,0,0,0,0,0,0,0,0,0,0,0
P30043,0,0,0,0,0,0,0,0,0,0,0
Q13007,0,0,0,0,0,0,0,0,0,0,0
Q96GV9,0,0,0,0,0,0,0,0,0,0,0
Q96IL0,0,0,0,0,0,0,0,0,0,0,0
Q9BW11,0,0,0,0,0,0,0,0,0,0,0
Q9BY08,0,0,0,0,0,0,0,0,0,0,0
Q86W67,0,0,0,0,0,0,0,0,0,0,0
Q99218,0,0,0,0,0,0,0,0,0,0,0
Q14761,0,0,0,0,0,0,0,0,0,0,0
Q8IZ16,0,0,0,0,0,0,0,0,0,0,0
Q6PEX7,0,0,0,0,0,0,0,0,0,0,0
Q96AB3,1,0,0,0,0,0,0,0,0,0,0
P01374,0,0,0,0,0,0,0,0,0,1,0
P04792,1,1,1,1,1,0,1,0,0,1,0
P49720,1,0,1,0,1,0,0,0,0,0,0
P55789,0,0,0,0,0,0,0,0,1,0,0
Q13257,1,0,0,0,0,1,0,0,0,0,0
Q14919,0,1,0,0,0,0,0,0,0,0,1
Q496F6,0,0,0,1,0,0,0,0,0,0,0
Q96HA8,0,0,0,1,1,0,0,0,0,0,0
Q7Z2W9,1,1,0,0,0,0,0,0,0,0,0
Q9BYN8,1,1,0,1,0,0,0,0,0,0,0
O15499,0,0,0,0,0,0,0,0,0,0,0
P41236,0,0,0,0,0,0,0,0,0,0,0
Q01151,0,0,0,0,0,0,0,0,0,0,0
Q19T08,0,0,0,0,0,0,0,0,0,0,0
Q5T700,0,0,0,0,0,0,0,0,0,0,0
Q6P1K2,0,0,0,0,0,0,0,0,0,0,0
Q86W54,0,0,0,0,0,0,0,0,0,0,0
Q8IYI0,0,0,0,0,0,0,0,0,0,0,0
Q96DR4,0,0,0,0,0,0,0,0,0,0,0
Q96G30,0,0,0,0,0,0,0,0,0,0,0
Q9H081,0,0,0,0,0,0,0,0,0,0,0
Q9H741,0,0,0,0,0,0,0,0,0,0,0
Q9Y5Z4,0,0,0,0,0,0,0,0,0,0,0
P60153,0,0,0,0,0,0,0,0,0,0,0
A6NN92,0,0,0,0,0,0,0,0,0,0,0
Q8N6M8,0,0,0,0,0,0,0,0,0,0,0
Q9BWT6,0,0,0,0,0,0,0,0,0,0,0
Q9H628,0,0,0,0,0,0,0,0,0,0,0
Q5T6M2,0,0,0,0,0,0,0,0,0,0,0
P52565,0,0,1,0,0,0,0,0,0,0,0
P46782,1,1,1,1,1,0,1,1,0,0,0
P61313,1,1,1,0,0,1,1,0,0,0,0
Q6I9Y2,0,1,0,0,0,0,0,0,0,0,0
Q9BRP8,1,1,1,1,0,0,0,0,0,0,0
Q7Z4H3,0,0,0,0,1,0,0,0,0,0,0
P84157,1,0,0,1,0,0,0,0,0,0,0
Q96MC5,1,0,0,0,0,0,0,0,0,0,0
Q05066,0,0,0,0,0,0,0,0,0,0,0
Q96CD2,0,0,0,0,0,0,0,0,0,0,0
Q9BUH6,0,0,0,0,0,0,0,0,0,0,0
Q9HD36,0,0,0,0,0,0,0,0,0,0,0
Q9NV56,0,0,0,0,0,0,0,0,0,0,0
Q9UD71,0,0,0,0,0,0,0,0,0,0,0
Q9UPM9,0,0,0,0,0,0,0,0,0,0,0
Q9Y535,0,0,0,0,0,0,0,0,0,0,0
A6NC86,0,0,0,0,0,0,0,0,0,0,0
Q96S19,0,0,0,0,0,0,0,0,0,0,0
Q9GZP1,0,0,0,0,0,0,0,0,0,0,0
Q9NXU5,0,0,0,0,0,0,0,0,0,0,0
I3L0S3,0,0,0,0,0,0,0,0,0,0,0
P58512,0,0,0,0,0,0,0,0,0,0,0
A0A1B0GUJ8,0,0,0,0,0,0,0,0,0,0,0
H3BNL1,0,0,0,0,0,0,0,0,0,0,0
P40429,1,1,1,1,0,0,1,0,0,0,0
Q53H80,0,0,0,0,0,0,0,0,0,1,0
P49914,0,0,0,0,0,0,0,0,0,0,0
Q15041,0,0,0,0,0,0,0,0,0,0,0
Q8N8N0,0,0,0,0,0,0,0,0,0,0,0
Q92737,0,0,0,0,0,0,0,0,0,0,0
Q96EY4,0,0,0,0,0,0,0,0,0,0,0
